timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1529746490765,324,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-1,text,true,,59051,215,10,10,179,0,0
1529746490936,193,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-5,text,true,,1865,0,10,10,186,0,0
1529746490958,201,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-7,text,true,,6808,188,10,10,195,0,0
1529746490843,319,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-3,text,true,,59046,215,10,10,182,0,0
1529746490979,188,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-2,text,true,,1865,0,10,10,181,0,0
1529746490999,189,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-9,text,true,,1865,0,10,10,184,0,0
1529746491011,188,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-4,text,true,,1865,0,10,10,183,0,0
1529746491046,230,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-10,text,true,,6815,188,10,10,187,0,0
1529746491091,199,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-1,text,true,,1865,0,10,10,191,0,0
1529746491160,197,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-7,text,true,,1865,0,10,10,185,0,0
1529746491025,333,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-8,text,true,,59059,215,10,10,184,0,0
1529746491189,193,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-9,text,true,,1865,0,10,10,189,0,0
1529746491130,320,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-5,text,true,,59046,215,10,10,176,0,0
1529746491277,189,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-10,text,true,,1865,0,10,10,185,0,0
1529746491200,319,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-4,text,true,,59046,215,10,10,176,0,0
1529746491359,196,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-8,text,true,,1865,0,10,10,191,0,0
1529746491168,397,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-2,text,true,,6815,188,10,10,331,0,138
1529746490955,616,Page : salary-calculator-india,200,OK,bzm - Concurrency Thread Group 1-6,text,true,,59039,215,10,10,185,0,0
1529746491383,191,Page : calulation-results,200,OK,bzm - Concurrency Thread Group 1-9,text,true,,1865,0,10,10,187,0,0
1529746491291,332,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-1,text,true,,6815,188,10,10,326,0,138
1529746491468,224,Page : Home calculatorstack.com,200,OK,bzm - Concurrency Thread Group 1-10,text,true,,6815,188,10,10,184,0,0
